file,column,old,new,row
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_mlp_reg; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_gbm; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=gate_ridge; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=random; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
